application_id,skill_match_score,experience_gap,skill_coverage_ratio,gpa_normalized,projects_normalized,internships_normalized,hackathons_normalized,research_normalized,certification_gap,education_match,specialization_match,seniority_match,leadership_experience,fit_score,fit_label
A001137,0.0,0.35664335,0.8462343,0.67,0.5,0.5,0.2,0.0,0.25,1.0,0.0,1.0,0.0,50.2,1
A001138,0.2,0.3216783,0.1537657,0.74,0.25,0.5,0.2,0.0,0.0,1.0,0.0,1.0,1.0,48.65,0
A001139,0.0,0.5174825,0.1537657,0.665,0.25,0.75,0.0,1.0,0.0,1.0,0.0,0.0,1.0,45.9,0
A001140,0.0,0.6013986,0.8462343,0.29,0.5,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,46.4,0
A001141,0.0,0.6923077,0.69246864,0.185,0.125,0.25,0.0,1.0,1.0,1.0,0.0,0.0,0.0,46.48,0
A001142,0.2,0.53846157,0.38493723,0.85,0.5,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,1
A001143,0.2,0.30769232,0.61558574,0.305,0.125,0.25,0.6,0.0,0.5,1.0,0.0,1.0,1.0,48.67,0
A001144,0.0,0.75524473,0.1537657,0.025,1.0,0.5,0.2,0.0,0.25,1.0,0.0,0.0,0.0,46.25,0
A001145,0.4,0.3216783,1.0,0.105,0.375,0.25,0.2,0.0,0.5,1.0,0.0,1.0,1.0,56.93,1
A001146,0.2,0.8251748,1.0,0.185,0.5,1.0,0.4,0.3333,0.0,1.0,0.0,0.0,0.0,50.35,1
A001147,0.0,0.32867134,0.3080544,0.795,0.125,0.5,0.0,0.3333,0.0,1.0,0.0,1.0,1.0,42.58,0
A001148,0.2,0.5804196,0.69246864,0.71,0.625,0.0,0.2,0.0,0.25,1.0,0.0,0.0,0.0,56.23,0
A001149,0.0,0.46853146,1.0,0.35,0.375,0.5,0.4,0.0,0.0,1.0,0.0,0.0,1.0,42.38,0
A001150,0.2,0.5804196,1.0,0.55,0.5,0.25,0.8,1.0,0.25,1.0,0.0,0.0,0.0,55.0,0
A001151,0.0,0.48951048,0.1537657,0.89,0.375,1.0,0.4,0.3333,0.0,1.0,0.0,0.0,1.0,49.77,0
A001152,0.2,0.67132866,0.4618201,0.755,0.625,0.5,0.4,0.0,0.5,1.0,0.0,0.0,0.0,62.68,1
A001153,0.2,0.3006993,0.61558574,0.005,0.375,0.5,0.2,0.0,1.0,1.0,0.0,1.0,0.0,46.92,0
A001154,0.4,0.3146853,0.8462343,0.825,0.375,0.5,0.2,0.0,0.0,0.0,0.0,1.0,0.0,48.63,0
A001155,0.0,0.35664335,0.1537657,0.135,0.25,0.25,0.8,0.0,0.5,1.0,0.0,1.0,1.0,46.6,0
A001156,0.2,0.5104895,0.5387029,0.84,0.5,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.9,1
A001157,0.8,0.6433566,0.7693515,0.755,0.375,0.25,0.4,0.0,0.5,0.0,0.0,0.0,1.0,73.92,1
A001158,0.0,0.2937063,0.07688285,0.785,0.75,0.25,0.8,0.3333,0.25,1.0,0.0,1.0,1.0,43.6,0
A001159,0.2,0.34265736,0.23064853,0.315,0.375,0.5,0.2,0.6667,0.25,0.0,0.0,1.0,0.0,44.52,0
A001160,0.0,0.46153846,0.23064853,0.445,0.375,0.25,0.4,0.3333,0.75,1.0,0.0,0.0,0.0,50.32,1
A001161,0.2,0.33566433,0.23064853,0.95,0.375,0.5,0.0,0.0,0.75,1.0,0.0,1.0,1.0,61.38,1
A001162,0.4,0.45454547,0.69246864,0.695,0.375,0.25,0.2,0.0,0.0,1.0,0.0,0.0,1.0,58.83,1
A001163,0.2,0.42657343,1.0,0.595,0.75,0.25,0.0,0.3333,0.0,1.0,0.0,1.0,1.0,52.7,1
A001164,0.0,0.46153846,0.0,0.095,0.25,0.25,0.6,0.3333,0.0,1.0,0.0,0.0,0.0,38.2,0
A001165,0.0,0.62237763,0.5387029,0.645,0.5,0.5,0.8,0.0,0.75,0.0,0.0,0.0,0.0,38.95,0
A001166,0.4,0.55944055,0.38493723,0.185,0.5,0.5,0.8,0.3333,0.5,1.0,0.0,0.0,1.0,63.35,1
A001167,0.0,0.5034965,0.61558574,0.28,0.5,0.75,0.2,0.3333,1.0,1.0,0.0,0.0,0.0,51.3,1
A001168,0.4,0.7132867,0.1537657,0.26,0.625,0.5,0.2,0.0,1.0,0.0,0.0,0.0,1.0,57.23,1
A001169,0.0,0.8251748,0.07688285,0.13,0.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,39.42,0
A001170,0.6,0.6433566,0.92311716,0.61,0.5,0.0,0.0,0.3333,0.25,1.0,1.0,0.0,0.0,71.6,1
A001171,0.2,0.46153846,0.23064853,0.035,0.75,0.0,0.6,0.0,0.75,0.0,0.0,0.0,0.0,39.1,0
A001172,0.2,0.56643355,0.92311716,0.785,0.375,1.0,0.2,0.3333,0.25,1.0,0.0,0.0,1.0,59.73,1
A001173,0.2,0.3006993,0.38493723,0.29,0.25,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,47.15,0
A001174,0.4,0.2937063,1.0,0.645,0.25,1.0,0.2,0.0,0.25,1.0,0.0,1.0,1.0,56.7,1
A001175,0.2,0.83916086,0.23064853,0.1,0.625,1.0,0.0,0.3333,0.25,1.0,0.0,0.0,0.0,54.12,1
A001176,0.0,0.67832166,0.5387029,0.46,0.375,0.25,0.6,0.0,0.5,1.0,0.0,0.0,1.0,50.47,1
A001177,0.0,0.53846157,0.3080544,0.67,0.25,0.25,0.2,0.3333,0.25,1.0,0.0,0.0,1.0,47.95,0
A001178,0.4,0.32867134,0.0,0.65,0.25,0.5,0.0,0.3333,1.0,1.0,0.0,1.0,0.0,63.75,1
A001179,0.4,0.36363637,0.7693515,0.99,0.25,0.75,0.4,0.0,0.0,1.0,0.0,1.0,0.0,63.15,1
A001180,0.2,0.83916086,0.69246864,0.14,0.5,0.25,0.4,0.3333,0.25,1.0,0.0,0.0,1.0,50.9,1
A001181,0.4,0.6013986,0.4618201,0.835,0.125,0.0,0.2,1.0,0.25,1.0,1.0,0.0,0.0,64.98,1
A001182,0.0,0.6503497,0.8462343,0.68,0.25,0.25,0.4,0.3333,0.5,0.0,0.0,0.0,1.0,37.05,0
A001183,0.0,0.6013986,0.69246864,0.92,0.5,0.0,0.0,0.6667,0.5,1.0,0.0,0.0,0.0,54.7,1
A001184,0.2,0.55944055,0.7693515,0.02,0.125,0.25,0.0,0.3333,0.5,1.0,0.0,0.0,0.0,51.82,1
A001185,0.0,0.5104895,0.61558574,0.59,0.5,0.25,0.2,0.0,0.25,1.0,0.0,0.0,0.0,48.4,0
A001186,0.2,0.62237763,0.3080544,0.92,0.25,1.0,0.2,0.3333,0.5,1.0,0.0,0.0,1.0,64.45,1
A001187,0.2,0.55244756,0.3080544,0.27,0.375,1.0,0.0,0.3333,0.25,1.0,0.0,0.0,1.0,54.58,1
A001188,0.2,0.34965035,0.5387029,0.46,0.625,1.0,0.8,0.0,0.5,1.0,0.0,1.0,1.0,61.73,1
A001189,0.0,0.61538464,0.7693515,0.43,0.0,0.25,0.4,0.6667,1.0,1.0,0.0,0.0,0.0,48.3,1
A001190,0.0,0.46153846,0.07688285,0.62,0.75,0.25,0.2,0.0,0.0,1.0,0.0,0.0,1.0,45.95,0
A001191,0.2,0.6013986,0.8462343,0.515,0.75,0.25,0.0,0.3333,0.5,1.0,0.0,0.0,1.0,59.9,1
A001192,0.2,0.33566433,0.69246864,0.825,0.625,0.25,0.2,0.0,0.0,1.0,0.0,1.0,1.0,52.38,1
A001193,0.2,0.8181818,0.38493723,0.07,0.0,0.5,0.4,0.0,0.0,1.0,0.0,0.0,0.0,44.7,0
A001194,0.2,0.3916084,0.3080544,0.54,0.25,1.0,0.2,0.0,0.0,1.0,0.0,1.0,0.0,52.65,1
A001195,0.0,0.61538464,0.4618201,0.375,0.625,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,43.88,0
A001196,0.4,0.37062937,0.8462343,0.87,0.375,0.25,1.0,0.0,0.5,1.0,0.0,1.0,0.0,68.58,1
A001197,0.0,0.44055945,0.5387029,0.615,0.375,0.5,0.2,0.0,0.75,1.0,0.0,0.0,0.0,53.02,1
A001198,0.4,0.72727275,0.69246864,0.4,0.75,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,56.75,1
A001199,0.2,0.54545456,0.3080544,0.7,0.125,0.75,0.2,0.0,1.0,1.0,0.0,0.0,0.0,60.63,1
A001200,0.2,0.5104895,0.5387029,0.01,0.75,0.25,0.2,0.0,0.25,1.0,0.0,0.0,1.0,50.85,1
A001201,0.0,0.46153846,0.1537657,0.515,0.625,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,55.28,1
A001202,0.3333,0.30769232,0.7693515,0.045,0.625,0.0,0.6,0.6667,0.0,1.0,0.0,1.0,1.0,52.24,1
A001203,0.1667,0.46153846,0.8462343,0.39,0.75,0.25,0.2,0.6667,0.0,1.0,0.0,0.0,1.0,57.48,1
A001204,0.1667,0.14685315,0.61558574,0.345,0.25,1.0,0.4,0.0,0.25,1.0,0.0,0.0,0.0,38.03,0
A001205,0.0,0.28671327,0.07688285,0.29,0.5,0.0,0.2,0.0,0.25,1.0,0.0,1.0,0.0,39.4,0
A001206,0.3333,0.20979021,0.92311716,0.975,0.25,0.5,0.6,0.6667,0.0,1.0,1.0,1.0,1.0,47.67,0
A001207,0.0,0.24475524,0.3080544,0.24,0.375,0.25,0.4,0.3333,0.0,1.0,1.0,1.0,0.0,38.78,0
A001208,0.3333,0.2027972,0.23064853,0.405,0.875,0.25,0.4,0.0,0.25,1.0,0.0,1.0,1.0,48.59,0
A001209,0.3333,0.37762237,0.3080544,0.295,0.75,0.25,0.2,0.3333,0.25,1.0,0.0,1.0,1.0,62.37,0
A001210,0.0,0.5804196,0.3080544,0.605,0.75,0.25,0.6,0.6667,0.25,0.0,0.0,0.0,0.0,38.8,0
A001211,0.0,0.5104895,0.4618201,0.95,0.5,0.25,0.6,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0
A001212,0.1667,0.4125874,0.92311716,0.685,0.5,0.5,0.0,0.6667,0.0,1.0,0.0,0.0,0.0,52.18,1
A001213,0.5,0.06993007,1.0,0.105,0.25,0.75,0.2,0.0,0.0,1.0,0.0,0.0,1.0,37.8,0
A001214,0.1667,0.55944055,0.8462343,0.345,0.0,0.0,0.4,0.3333,0.0,1.0,0.0,0.0,0.0,44.28,0
A001215,0.0,0.24475524,0.92311716,0.31,0.875,0.75,0.6,0.0,0.0,0.0,0.0,1.0,0.0,25.48,0
A001216,0.3333,0.3986014,0.23064853,0.875,0.375,0.5,0.2,0.0,0.5,1.0,0.0,1.0,1.0,67.29,1
A001217,0.0,0.34965035,0.7693515,0.505,0.875,1.0,0.0,1.0,0.25,1.0,0.0,1.0,0.0,56.43,1
A001218,0.1667,0.34965035,0.69246864,0.71,0.625,0.0,0.2,0.0,0.0,1.0,0.0,1.0,0.0,59.06,1
A001219,0.1667,0.3006993,0.3080544,0.15,0.75,0.25,0.4,0.0,0.0,1.0,0.0,1.0,1.0,40.08,0
A001220,0.3333,0.5874126,0.38493723,0.465,0.375,0.75,0.2,0.3333,0.0,0.0,0.0,0.0,1.0,48.69,0
A001221,0.5,0.34965035,0.61558574,0.465,0.5,0.5,0.0,0.3333,0.25,1.0,0.0,1.0,0.0,69.65,1
A001222,0.0,0.14685315,0.07688285,0.795,0.25,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,32.7,0
A001223,0.0,0.6013986,0.07688285,0.935,0.75,1.0,0.6,0.0,0.25,1.0,0.0,0.0,1.0,60.1,1
A001224,0.0,0.25174826,0.1537657,0.58,0.5,0.5,0.6,0.0,0.25,0.0,0.0,1.0,0.0,33.8,0
A001225,0.3333,0.41958043,0.7693515,0.02,0.75,0.0,0.6,0.0,0.0,1.0,0.0,0.0,1.0,50.62,0
A001226,0.3333,0.07692308,0.7693515,0.06,0.75,0.0,0.0,0.6667,0.0,1.0,0.0,0.0,0.0,31.02,0
A001227,0.5,0.55244756,0.92311716,0.045,0.5,0.5,0.6,0.0,0.5,1.0,0.0,0.0,0.0,65.45,1
A001228,0.1667,0.44055945,0.23064853,0.14,0.25,0.25,0.4,1.0,0.25,1.0,0.0,0.0,1.0,52.48,1
A001229,0.0,0.43356642,0.38493723,0.495,0.125,0.25,0.0,0.6667,0.0,1.0,1.0,0.0,1.0,52.57,1
A001230,0.0,0.17482518,0.07688285,0.975,0.5,0.5,0.4,0.0,0.5,1.0,0.0,0.0,0.0,39.75,0
A001231,0.0,0.11888112,0.5387029,0.42,0.625,0.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,16.32,0
A001232,0.1667,0.0979021,0.7693515,0.47,0.25,0.0,0.2,0.3333,0.0,1.0,0.0,0.0,1.0,34.78,0
A001233,0.3333,0.23076923,0.5387029,0.515,0.5,0.75,0.2,0.0,0.0,1.0,0.0,1.0,0.0,51.82,1
A001234,0.3333,0.14685315,0.8462343,0.175,0.5,0.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,25.42,0
A001235,0.1667,0.16083916,0.0,0.335,0.875,0.5,0.2,0.0,0.0,1.0,0.0,0.0,0.0,32.06,0
A001236,0.1667,0.3216783,0.0,0.195,0.5,0.0,0.6,0.0,0.0,1.0,0.0,1.0,0.0,49.28,0
A001237,0.3333,0.07692308,1.0,0.42,0.625,0.5,0.4,0.3333,0.0,1.0,0.0,0.0,0.0,35.99,0
A001238,0.1667,0.5804196,0.38493723,0.505,0.75,0.25,0.0,0.3333,0.25,1.0,0.0,0.0,0.0,58.63,1
A001239,0.1667,0.11888112,0.38493723,0.925,0.125,0.5,0.4,0.0,0.75,1.0,0.0,0.0,0.0,40.71,0
A001240,0.0,0.53846157,0.07688285,0.42,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,33.45,0
A001241,0.1667,0.44055945,0.5387029,0.485,0.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,0.0,55.68,1
A001242,0.0,0.06993007,0.1537657,0.085,0.625,0.25,0.2,0.0,0.25,1.0,0.0,0.0,1.0,27.98,0
A001243,0.1667,0.16083916,0.69246864,0.985,0.375,1.0,0.2,0.0,0.25,1.0,0.0,0.0,1.0,46.06,0
A001244,0.3333,0.08391608,0.8462343,0.465,0.5,0.25,0.2,0.0,0.0,0.0,0.0,0.0,1.0,27.32,0
A001245,0.1667,0.16083916,1.0,0.895,1.0,0.5,0.2,0.0,0.0,1.0,0.0,0.0,0.0,38.28,0
A001246,0.3333,0.27972028,0.3080544,0.99,0.5,0.0,0.6,0.0,0.5,1.0,0.0,1.0,0.0,57.07,1
A001247,0.3333,0.46853146,0.69246864,0.88,0.375,0.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,65.34,1
A001248,0.0,0.09090909,0.07688285,0.04,0.25,0.5,0.4,0.0,0.0,1.0,0.0,0.0,0.0,18.65,1
A001249,0.1667,0.5314685,0.69246864,0.12,0.625,1.0,0.2,0.0,0.5,1.0,0.0,0.0,1.0,57.16,1
A001250,0.0,0.27272728,0.1537657,0.155,0.375,0.25,0.4,0.0,0.0,1.0,0.0,1.0,0.0,28.93,0
A001251,0.0,0.42657343,0.5387029,0.66,0.25,0.25,0.2,0.0,0.0,1.0,0.0,0.0,0.0,43.85,0
A001252,0.3333,0.5244755,1.0,0.925,0.375,0.25,0.2,0.6667,0.0,0.0,0.0,0.0,1.0,51.29,1
A001253,0.3333,0.41958043,0.8462343,0.68,0.25,0.25,0.4,0.3333,0.25,0.0,0.0,0.0,1.0,48.72,0
A001254,0.1667,0.35664335,0.23064853,0.205,0.5,0.0,0.6,0.3333,0.0,1.0,0.0,1.0,0.0,45.38,1
A001255,0.3333,0.3916084,0.69246864,0.9,0.625,0.5,0.4,0.6667,0.0,1.0,0.0,1.0,1.0,68.79,1
A001256,0.5,0.35664335,0.7693515,0.195,0.5,0.75,0.8,0.3333,0.0,0.0,0.0,1.0,0.0,52.45,1
A001257,0.1667,0.4965035,0.69246864,0.4,0.75,0.0,0.6,0.0,0.0,1.0,1.0,0.0,0.0,51.58,1
A001258,0.1667,0.20979021,0.5387029,0.56,0.125,0.25,0.2,0.3333,0.0,1.0,0.0,1.0,1.0,41.06,0
A001259,0.1667,0.48951048,0.69246864,0.725,0.375,0.0,0.0,0.6667,0.0,1.0,0.0,0.0,0.0,49.96,0
A001260,0.0,0.6013986,0.7693515,0.985,0.125,0.75,0.0,0.0,0.5,1.0,0.0,0.0,1.0,56.47,1
A001261,0.0,0.12587413,0.4618201,0.97,0.75,0.25,0.2,0.0,0.0,1.0,0.0,0.0,0.0,29.45,0
A001262,0.1667,0.5314685,0.1537657,0.075,0.125,0.25,0.4,0.0,0.25,0.0,0.0,0.0,1.0,43.71,1
A001263,0.1667,0.32867134,0.3080544,0.575,0.25,0.25,0.4,0.0,0.25,1.0,0.0,1.0,0.0,53.83,1
A001264,0.3333,0.36363637,0.69246864,0.155,0.25,0.25,0.2,0.0,0.0,1.0,0.0,1.0,0.0,50.47,1
A001265,0.3333,0.0979021,0.23064853,0.615,0.875,0.25,0.4,0.0,0.5,1.0,0.0,0.0,0.0,46.19,0
A001266,0.1667,0.34965035,0.07688285,0.43,0.25,0.25,0.4,0.0,0.25,1.0,0.0,1.0,0.0,55.38,1
A001267,0.0,0.44055945,0.61558574,0.29,0.25,0.25,0.2,0.6667,0.0,0.0,0.0,0.0,0.0,32.65,0
A001268,0.3333,0.44755244,0.8462343,0.14,0.5,0.25,0.2,0.3333,0.75,1.0,0.0,0.0,1.0,59.57,1
A001269,0.3333,0.3006993,0.4618201,0.43,0.125,0.75,0.0,0.3333,0.0,1.0,0.0,1.0,0.0,55.59,1
A001270,0.1667,0.13286713,1.0,0.975,0.625,0.0,0.8,0.3333,0.25,1.0,0.0,0.0,0.0,41.71,0
A001271,0.3333,0.062937066,0.7693515,0.905,0.375,0.25,0.8,0.0,0.0,1.0,0.0,0.0,1.0,46.59,0
A001272,0.5,0.21678321,0.92311716,0.76,0.125,0.25,0.2,0.0,0.0,1.0,0.0,1.0,0.0,47.23,0
A001273,0.1667,0.57342654,0.4618201,0.94,0.125,0.25,0.2,0.0,0.0,1.0,0.0,0.0,0.0,59.86,1
A001274,0.0,0.07692308,0.61558574,0.29,0.0,0.5,0.2,0.3333,0.0,1.0,0.0,0.0,1.0,27.9,0
A001275,0.5,0.20979021,0.61558574,0.005,0.25,0.5,1.0,0.3333,0.0,1.0,0.0,1.0,1.0,40.8,0
A001276,0.3333,0.44055945,0.4618201,0.755,0.625,0.5,0.4,0.0,0.25,1.0,0.0,0.0,0.0,67.34,1
A001277,0.0,0.45454547,0.1537657,0.575,0.25,0.5,0.0,0.6667,0.0,1.0,0.0,0.0,0.0,52.0,1
A001278,0.0,0.3146853,0.61558574,0.5,0.375,0.25,0.4,0.0,0.0,1.0,0.0,1.0,1.0,45.88,0
A001279,0.3333,0.08391608,0.92311716,0.245,0.5,0.5,0.0,0.6667,0.0,1.0,0.0,0.0,0.0,33.62,0
A001280,0.1667,0.08391608,1.0,0.16,0.0,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,15.93,0
A001281,0.0,0.55244756,0.38493723,0.865,0.625,0.25,0.2,0.0,0.0,1.0,0.0,0.0,1.0,47.77,0
A001282,0.1667,0.27272728,0.38493723,0.71,0.375,0.0,0.2,0.0,0.25,1.0,0.0,1.0,1.0,47.31,0
A001283,0.3333,0.6083916,0.69246864,0.06,0.625,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,50.39,1
A001284,0.1667,0.3216783,1.0,0.16,0.5,1.0,0.4,0.3333,0.75,1.0,0.0,1.0,0.0,52.93,1
A001285,0.3333,0.20979021,0.92311716,0.805,0.0,0.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,40.72,0
A001286,0.6667,0.10489511,0.69246864,0.205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.38,0
A001287,0.3333,0.37762237,0.5387029,0.305,1.0,0.25,0.2,0.0,0.25,1.0,0.0,1.0,1.0,63.72,1
A001288,0.1667,0.25174826,0.69246864,0.395,0.75,0.75,1.0,0.0,0.25,1.0,1.0,1.0,1.0,50.53,1
A001289,0.1667,0.55944055,0.4618201,0.17,0.125,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.0,30.16,0
A001290,0.1667,0.5944056,0.92311716,0.5,0.375,0.25,0.2,0.0,0.75,1.0,0.0,0.0,0.0,56.71,1
A001291,0.1667,0.37062937,0.5387029,0.515,0.125,1.0,0.4,0.0,0.0,1.0,0.0,1.0,1.0,58.61,1
A001292,0.5,0.45454547,0.7693515,0.84,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,62.4,1
A001293,0.5,0.56643355,0.61558574,0.505,1.0,0.0,0.2,0.6667,0.0,1.0,0.0,0.0,0.0,62.55,1
A001294,0.3333,0.3986014,1.0,0.69,0.125,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,58.19,1
A001295,0.0,0.3846154,0.5387029,0.65,0.5,0.25,0.2,0.0,0.75,1.0,1.0,1.0,0.0,56.0,1
A001296,0.1667,0.4965035,0.92311716,0.905,0.5,1.0,0.4,0.0,0.0,1.0,1.0,0.0,0.0,59.38,1
A001297,0.1667,0.6083916,0.38493723,0.85,0.5,1.0,0.4,0.6667,0.75,1.0,0.0,0.0,0.0,63.83,1
A001298,0.3333,0.6013986,0.8462343,0.71,1.0,0.25,0.0,0.6667,0.25,1.0,0.0,0.0,0.0,67.77,1
A001299,0.0,0.30769232,0.38493723,0.85,0.5,0.25,0.0,0.0,0.0,1.0,0.0,1.0,1.0,41.0,0
A001300,0.1667,0.2937063,0.8462343,0.445,0.125,0.25,0.4,0.0,0.75,1.0,0.0,1.0,1.0,46.91,0
A001301,0.25,0.27972028,0.92311716,0.785,0.375,1.0,0.2,0.3333,0.0,1.0,0.0,1.0,1.0,55.48,1
A001302,0.0,0.06993007,0.92311716,0.69,0.375,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,26.27,0
A001303,0.5,0.13986014,1.0,0.725,0.0,0.75,0.0,0.0,0.25,0.0,0.0,1.0,0.0,43.25,0
A001304,0.0,0.3216783,0.4618201,0.315,0.25,0.0,0.0,0.6667,0.0,1.0,0.0,1.0,1.0,35.4,0
A001305,0.0,0.22377622,0.4618201,0.24,0.5,0.0,0.8,0.0,0.25,1.0,0.0,1.0,1.0,33.9,0
A001306,0.0,0.25174826,0.38493723,0.85,0.5,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.5,0
A001307,0.25,0.26573426,0.4618201,0.97,0.5,0.0,0.4,0.3333,0.0,0.0,0.0,1.0,0.0,37.45,0
A001308,0.5,0.034965035,0.3080544,0.77,0.375,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,54.08,1
A001309,0.25,0.18881118,1.0,0.88,0.5,1.0,0.6,0.0,0.0,1.0,0.0,1.0,0.0,50.55,1
A001310,0.25,0.35664335,1.0,0.4,0.875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.62,0
A001311,0.0,0.5314685,0.0,0.85,0.375,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,49.88,0
A001312,0.25,0.32867134,0.8462343,0.14,0.875,0.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0,42.03,0
A001313,0.25,0.42657343,0.38493723,0.265,0.125,1.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,51.52,1
A001314,0.0,0.17482518,0.07688285,0.62,0.75,0.25,0.2,0.0,0.0,1.0,0.0,1.0,1.0,28.45,0
A001315,0.0,0.18181819,0.5387029,0.405,0.25,0.5,0.4,0.0,0.25,1.0,0.0,1.0,1.0,33.3,0
A001316,0.0,0.30769232,0.38493723,0.7,0.875,0.25,0.6,0.0,0.0,0.0,0.0,1.0,0.0,33.88,1
A001317,0.0,0.18881118,0.69246864,0.325,0.375,1.0,0.2,0.0,0.25,1.0,0.0,1.0,0.0,35.62,0
A001318,0.0,0.16783217,0.69246864,0.165,0.25,0.0,0.8,0.0,0.5,1.0,0.0,1.0,0.0,27.9,0
A001319,0.25,0.28671327,0.8462343,0.46,0.625,0.5,0.4,1.0,0.75,0.0,0.0,1.0,0.0,44.98,0
A001320,0.0,0.3986014,0.0,0.69,0.625,0.75,0.4,0.0,0.0,1.0,0.0,0.0,1.0,56.03,1
A001321,0.25,0.3146853,0.4618201,0.935,0.25,1.0,0.2,0.0,0.25,1.0,0.0,1.0,0.0,61.35,1
A001322,0.0,0.45454547,0.07688285,0.325,0.625,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,45.88,0
A001323,0.0,0.27972028,0.1537657,0.03,0.25,0.5,0.0,0.0,0.75,0.0,0.0,1.0,1.0,29.05,0
A001324,0.0,0.43356642,0.3080544,0.165,0.75,0.75,0.6,0.0,0.0,0.0,1.0,0.0,0.0,46.9,0
A001325,0.25,0.0,0.38493723,0.105,0.25,0.5,0.2,0.0,0.25,1.0,0.0,0.0,0.0,36.05,0
A001326,0.0,0.46153846,0.61558574,0.585,0.375,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.0,45.23,0
A001327,0.0,0.43356642,0.92311716,0.48,0.375,0.0,0.2,0.0,0.75,0.0,0.0,0.0,1.0,42.18,0
A001328,0.25,0.30769232,0.92311716,0.39,0.625,0.25,0.0,1.0,0.75,0.0,1.0,1.0,0.0,49.28,0
A001329,0.0,0.16083916,0.4618201,0.12,0.5,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,28.2,0
A001330,0.0,0.0979021,0.0,0.88,0.25,0.5,0.2,0.0,0.5,0.0,0.0,0.0,1.0,20.05,0
A001331,0.0,0.55244756,0.69246864,0.06,0.625,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,31.23,0
A001332,0.5,0.3216783,0.7693515,0.665,0.375,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.53,1
A001333,0.25,0.48951048,0.38493723,0.86,0.875,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.73,0
A001334,0.0,0.10489511,0.0,0.335,0.875,0.5,0.2,0.0,0.0,0.0,1.0,0.0,0.0,20.22,0
A001335,0.0,0.11888112,0.23064853,0.74,0.25,0.75,0.4,1.0,0.25,1.0,0.0,0.0,0.0,34.65,0
A001336,0.0,0.4755245,0.07688285,0.595,0.375,0.25,0.2,0.3333,0.0,0.0,0.0,0.0,0.0,44.33,0
A001337,0.0,0.42657343,0.1537657,0.43,0.125,0.25,0.0,0.0,0.75,0.0,0.0,0.0,1.0,41.42,0
A001338,0.0,0.23076923,0.61558574,0.125,0.125,0.25,0.6,0.0,0.0,0.0,0.0,1.0,0.0,24.88,0
A001339,0.0,0.04895105,0.92311716,0.75,1.0,0.25,0.0,0.0,0.25,1.0,1.0,0.0,0.0,39.5,0
A001340,0.0,0.37062937,0.3080544,0.11,0.375,0.5,0.4,1.0,0.0,1.0,0.0,0.0,1.0,39.98,0
A001341,0.0,0.36363637,1.0,0.875,0.75,0.25,0.0,0.0,0.25,1.0,0.0,0.0,0.0,56.5,1
A001342,0.25,0.5174825,1.0,0.89,0.25,0.25,0.2,0.3333,0.0,0.0,0.0,0.0,1.0,55.4,1
A001343,0.25,0.17482518,0.8462343,0.685,0.25,0.25,0.6,0.3333,0.0,0.0,0.0,1.0,0.0,27.85,0
A001344,0.25,0.3216783,0.92311716,0.685,0.875,0.0,0.6,1.0,0.0,0.0,0.0,1.0,0.0,43.47,0
A001345,0.0,0.5174825,0.7693515,0.175,0.875,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.0,44.62,0
